"","name","id","parent","parentname","Year","ExamType","Course","Instructor","QuestionNumber","Semester","StudentID","QuestionConcept","QuestionContext","AcademicTerm","QuestionType"
"2063","BS162_Fall2014_TML_Exam2_Q6_308861000.cxl","1h3UM_4SivxEkkH9Lu1qJlbh81R7LOdfu","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","308861000","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2064","BS162_Fall2014_TML_Exam2_Q6_309019669.cxl","1yjMUbJT0h7zOQWQfDrLDTcq9ZQ3K7GyX","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","309019669","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2065","BS162_Fall2014_TML_Exam2_Q6_310231068.cxl","1wTQaxQz1JUEfNmkz9nW4U76ZejO2BCkW","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","310231068","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2066","BS162_Fall2014_TML_Exam2_Q6_310370802.cxl","117jds-k6iBJxaHmhVWvhjSGapAhHAbDW","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","310370802","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2067","BS162_Fall2014_TML_Exam2_Q6_311304798.cxl","1Kg4sDZkcGnI1NwxCGp4QA5vJT30i3WqH","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","311304798","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2068","BS162_Fall2014_TML_Exam2_Q6_312606490.cxl","1iQsgYwfHN3CG-SGy68wmHsVnULRoeXYA","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","312606490","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2069","BS162_Fall2014_TML_Exam2_Q6_313218780.cxl","1opt6Jszuz7MQ8SdCaZuxEFtQcEWV7tw9","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","313218780","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2070","BS162_Fall2014_TML_Exam2_Q6_313503813.cxl","1zF_W7pKdmW5PW4A968BaO7Vu8Bdhgweu","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","313503813","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2071","BS162_Fall2014_TML_Exam2_Q6_313569844.cxl","1eIqNo399nKH3aaCJaB9E4AGsFoRoFZHc","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","313569844","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2072","BS162_Fall2014_TML_Exam2_Q6_313647243.cxl","1H9atQga794scQNkHJtWjy_zoLarifzws","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","313647243","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2073","BS162_Fall2014_TML_Exam2_Q6_313800781.cxl","1oRMoimPWnRqVPcx6_1kSNymeSYDwlyVK","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","313800781","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2074","BS162_Fall2014_TML_Exam2_Q6_314208279.cxl","1CEHDwHWmDYDSxHwHU45wuqNOhOCVJeae","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","314208279","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2075","BS162_Fall2014_TML_Exam2_Q6_314520731.cxl","11ry22O7h9U2GvAteF8gX89HyEA1fICy7","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","314520731","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2076","BS162_Fall2014_TML_Exam2_Q6_315447524.cxl","1c8ng6_k_i-UJPLx4t8vzZHJvnuxaipZm","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315447524","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2077","BS162_Fall2014_TML_Exam2_Q6_315490959.cxl","1MuUyFLG18MBiR-bzQRpYc0j_xUz1vTrt","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315490959","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2078","BS162_Fall2014_TML_Exam2_Q6_315503650.cxl","1Xe9xv3nZlruliRYU7d-Wn1I-spBfYfch","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315503650","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2079","BS162_Fall2014_TML_Exam2_Q6_315506856.cxl","1aX951Wdbk90i3KFIMTqk8DJhnmeGNN7T","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315506856","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2080","BS162_Fall2014_TML_Exam2_Q6_315643874.cxl","1XU0y7leNz_kd5CaZm-txxYJ3fBu--41o","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315643874","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2081","BS162_Fall2014_TML_Exam2_Q6_315884058.cxl","1UQnWqgV3p6vumlNRjTDSWtifHcjIjmAT","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","315884058","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2082","BS162_Fall2014_TML_Exam2_Q6_316596749.cxl","1qhyLNvx-90Xs0hZ9t6_Ur6FieeyXmTXF","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","316596749","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2083","BS162_Fall2014_TML_Exam2_Q6_317127146.cxl","1vWBn-cyhMdxIBCnj8v1xtvjigjWs3Jix","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317127146","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2084","BS162_Fall2014_TML_Exam2_Q6_317370389.cxl","1Mikya9izSVJOiVIYqZELGNQVoeZlLDfj","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317370389","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2085","BS162_Fall2014_TML_Exam2_Q6_317408042.cxl","1Y0ViYM_MMxaCyx7hlfBF1Rts4GYHmQx_","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317408042","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2086","BS162_Fall2014_TML_Exam2_Q6_317494492.cxl","12LCozJSxV0ZrKJ6r7WBsUhnUG3KJFujZ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317494492","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2087","BS162_Fall2014_TML_Exam2_Q6_317691094.cxl","1gTFEvQDLOy59g4rjAlQ9Zyg4QFmFAQOJ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317691094","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2088","BS162_Fall2014_TML_Exam2_Q6_317811690.cxl","1mPqdySR60owfmvPJUwHkHFlAmXgCavpu","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317811690","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2089","BS162_Fall2014_TML_Exam2_Q6_317857526.cxl","1gdBwlrepqwBs28sRNvyLq2oIx1Vpu0LW","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317857526","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2090","BS162_Fall2014_TML_Exam2_Q6_317890027.cxl","1Yeo94UKgerdjekF7W2EyaRLKcjOKVbx_","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317890027","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2091","BS162_Fall2014_TML_Exam2_Q6_317941106.cxl","1d8o6WkuwbWX40Gh4wXltTnUx5Raj42wT","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","317941106","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2092","BS162_Fall2014_TML_Exam2_Q6_318184195.cxl","1Wdrm_7Dv8wo8sucXt5pQNrnARSYgAgO2","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","318184195","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2093","BS162_Fall2014_TML_Exam2_Q6_318816127.cxl","1XIfp5eDY3QDJtR10Nt1OqYt-PlbViVqt","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","318816127","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2094","BS162_Fall2014_TML_Exam2_Q6_319679906.cxl","1l5d33AyQdRduACc3JIgjfV3di9xxA9IW","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","319679906","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2095","BS162_Fall2014_TML_Exam2_Q6_319685737.cxl","17gnitAgfA_J2OFOSvXOoLB0-4h5F9U1M","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","319685737","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2096","BS162_Fall2014_TML_Exam2_Q6_319869732.cxl","1oVcfKdxbhvxLROToyGnXoa0r6ByUPJIj","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","319869732","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2097","BS162_Fall2014_TML_Exam2_Q6_320064395.cxl","1Vo96PqbByJOyT7dbA5tZ-IGn66pLQc-z","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","320064395","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2098","BS162_Fall2014_TML_Exam2_Q6_320121613.cxl","1DA_Th0DK0hnI_WLN0yGSZFU0-cccuDia","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","320121613","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2099","BS162_Fall2014_TML_Exam2_Q6_320336779.cxl","1ZPzHw-y9hkfq7QXw3TCf8P5PotTPNEYn","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","320336779","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2100","BS162_Fall2014_TML_Exam2_Q6_320654852.cxl","1QQwRSN-KKK-R54lUTTyRwYng-mgyPGeJ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","320654852","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2101","BS162_Fall2014_TML_Exam2_Q6_320731978.cxl","1s2rK8_qbS0uXJF_8Z8gj0abkCnPjYv5y","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","320731978","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2102","BS162_Fall2014_TML_Exam2_Q6_321166979.cxl","1q3igBPuoVs6vy92Nxn7-qAwHKsFux-oC","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321166979","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2103","BS162_Fall2014_TML_Exam2_Q6_321381193.cxl","1ioR4v9QbQBXqLb3ioQd4oo-fl6OSiH9p","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321381193","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2104","BS162_Fall2014_TML_Exam2_Q6_321425587.cxl","1NorbWcXjUIYFx4yxWksNCRauGg-I5KZS","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321425587","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2105","BS162_Fall2014_TML_Exam2_Q6_321614972.cxl","1V8JfPlCEQ4R1oADzhSQNXzx4PbhDiNwC","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321614972","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2106","BS162_Fall2014_TML_Exam2_Q6_321831748.cxl","1SesJVsyiubYC1cAL1krhq5vvLntSm0vz","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321831748","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2107","BS162_Fall2014_TML_Exam2_Q6_321923245.cxl","1S5G7CIAJiIf8l9-EaNMY9qbezoZO8nWs","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321923245","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2108","BS162_Fall2014_TML_Exam2_Q6_321952260.cxl","1jmCMaoIStZMgMvkdWpXlHN_eh_UrE5C1","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321952260","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2109","BS162_Fall2014_TML_Exam2_Q6_321975738.cxl","1-WAwSkeYKLM4-M2i6TfJK3vim_6lOi7Q","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","321975738","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2110","BS162_Fall2014_TML_Exam2_Q6_322130550.cxl","1a7NE2viIucedW3J9o4VqTWJm8sSjMoQJ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322130550","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2111","BS162_Fall2014_TML_Exam2_Q6_322198667.cxl","1Sv9uHWY9UnmbVKba6okF2O9xEj5JuO9R","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322198667","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2112","BS162_Fall2014_TML_Exam2_Q6_322494634.cxl","1AjhdzY8Ob29JHYumiQLmkuf7Z1TdeIRy","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322494634","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2113","BS162_Fall2014_TML_Exam2_Q6_322517895.cxl","1nbk4WvWOW9CxtLYV1gqJI6__u6zd3AoZ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322517895","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2114","BS162_Fall2014_TML_Exam2_Q6_322734139.cxl","1zyG2bI_dIT-iOvYR6kWeJNm5DRaWyWAb","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322734139","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2115","BS162_Fall2014_TML_Exam2_Q6_322771561.cxl","1vtD5xezRh-wGx0sAJu-092Qj5Y2GS964","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322771561","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2116","BS162_Fall2014_TML_Exam2_Q6_322790132.cxl","1OoQhqadtYqyIUMcimzuyB3mreaOg-k5j","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322790132","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2117","BS162_Fall2014_TML_Exam2_Q6_322806862.cxl","1epj_ACtHqbnTBZJzS6ScUT8bvYhNrHtt","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322806862","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2118","BS162_Fall2014_TML_Exam2_Q6_322910602.cxl","18HnsX0N9JO-XwXlKYnWs1GXuDTwewSw3","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322910602","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2119","BS162_Fall2014_TML_Exam2_Q6_322931112.cxl","1viijXXI5-msU1ALukwig2Oe3ZWY23hFQ","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","322931112","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2120","BS162_Fall2014_TML_Exam2_Q6_323007636.cxl","1ZtG1BRzKDz6DDP8n4smq7xelH3GsAkum","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323007636","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2121","BS162_Fall2014_TML_Exam2_Q6_323183126.cxl","1ysamQev-qEGQ8FNp1m4H4nCeIZ-fyqyn","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323183126","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2122","BS162_Fall2014_TML_Exam2_Q6_323288364.cxl","1YGnPeCFP_trn0OpdHbdfXMubH6OI9TUw","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323288364","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2123","BS162_Fall2014_TML_Exam2_Q6_323312437.cxl","14SAKV7l8SHCT8hrs49qhuDdyebONQJNU","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323312437","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2124","BS162_Fall2014_TML_Exam2_Q6_323326192.cxl","167Jvvs1ozkMeip2pSjNqKFmBkPXtZ5Q1","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323326192","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2125","BS162_Fall2014_TML_Exam2_Q6_323418347.cxl","1auKmYKfbt-2I1h8yNg_Z-jwFQFE0j5Ab","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","323418347","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2126","BS162_Fall2014_TML_Exam2_Q6_324220995.cxl","1V8ya_XcWLxGJACQME3AsiY5kfdXT1qKb","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","324220995","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2127","BS162_Fall2014_TML_Exam2_Q6_324324693.cxl","1DNsAo6Y_p89sUOZDTp9Bz8WCNLIo3Er3","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","324324693","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2128","BS162_Fall2014_TML_Exam2_Q6_324540132.cxl","1k7G39l2x7iki0VwlAy3_h0HpsOWZwiyw","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","324540132","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2129","BS162_Fall2014_TML_Exam2_Q6_324828539.cxl","1-hTEwLaPlK8gGScBKXUXguKD13tgO3dw","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","324828539","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2130","BS162_Fall2014_TML_Exam2_Q6_325257870.cxl","1L7UmrNz1GgYSMD_iAuRuueMyvBS32hgi","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","325257870","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2131","BS162_Fall2014_TML_Exam2_Q6_325336172.cxl","1Qqy7SmjMVArCHdC0doP7Mj3CiolFQsd0","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","325336172","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2132","BS162_Fall2014_TML_Exam2_Q6_325627267.cxl","1Xon1wbRH_Dfy_DxwDB39CEoH7sL6yPH4","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","325627267","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2133","BS162_Fall2014_TML_Exam2_Q6_326185055.cxl","1v5Zir0BPHZ_OhC-XaaXiLeVlFPAQpOcm","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","326185055","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2134","BS162_Fall2014_TML_Exam2_Q6_326392731.cxl","1ZIzmmqXNcc2w20dSaITrkL7hwjjYEEpO","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","326392731","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2135","BS162_Fall2014_TML_Exam2_Q6_327104715.cxl","1KVmGSj9heuGJb-fOU8Vkn_OkMTfwk9QU","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","327104715","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2136","BS162_Fall2014_TML_Exam2_Q6_327225878.cxl","1TH9J8JnKCdTXgtRrFd43ddCNcjWlfSrx","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","327225878","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
"2137","BS162_Fall2014_TML_Exam2_Q6_327275529.cxl","1K4lEgzh9HT47uM08GoeVzyfS3PjEc_pc","1Hd9lZpNuona1CXwWhHCHQF-6-3dtpeqe","CFTR_GeneToPhenotype_CXL","2014","Exam2","BS162","TML","Q6","Fall","327275529","Gene to Phenotype","CFTR","Fall 2014","Gene to Phenotype/CFTR"
